sample_id,dx_mm,dy_mm,Lj_nH,Cj_fF,tee_finger_length_um,tee_finger_count,tee_cap_gap_um,ro_L_mm,fq_GHz,fr_GHz,Delta_GHz,g_over_2pi_MHz,chi_MHz,kappa_over_2pi_MHz,chi_over_kappa,Cin_fF,Ceff_fF,kappa_i_over_kappa_e,hit_chi_ge_2MHz,T1_qubit_est_us,T2_qubit_est_us,T1_qubit_dielectric_us,T1_qubit_purcell_us,status,error,warnings
chip_simple_dx0p000_dym4p545__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.0,-4.545,12.0,2.0,160,12,1.2,8.5,4.79428247445,6.13515444283,-1.3408719683800001,219.54335034771063,5.179095958950042,5.916681344787001,0.8753379905296367,52.01931,76.9750831500489,4.949115137596774,True,0.9763212446661163,1.9526424893322325,36.171749826683836,1.0034043975410727,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dx0p000_dym3p636__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.0,-3.636,12.0,2.0,160,12,1.2,8.5,4.72612336149,6.18704295133,-1.4609195898399996,252.79594607415194,5.69404318081665,6.0046560076233835,0.9482713370403923,52.00806,76.97342606783083,4.889484729979494,True,0.8643466242328054,1.7286932484656108,36.67991235982304,0.8852061324236882,completed,,"Qi recalculated from inferred p=0.00224: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dx0p000_dym2p727__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.0,-2.727,12.0,2.0,160,12,1.2,8.5,4.72308106304,6.01925382396,-1.2961727609199993,228.09975736372982,5.781981496412277,5.690176383635383,1.0161339660824784,52.02324,76.97545776789586,5.057352284721568,True,0.8814645330027773,1.7629290660055545,36.674418240310075,0.9031721497950506,completed,,"Qi recalculated from inferred p=0.00219: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.27e+03"
chip_simple_dx0p000_dym1p818__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.0,-1.818,12.0,2.0,160,12,1.2,8.5,4.77800352664,6.03900127346,-1.2609977468200002,215.7146221661486,5.563499463333129,5.782618175352404,0.9621073525218667,52.166,76.99581745466125,5.06225147171387,True,0.9168362143735268,1.8336724287470536,36.41863035121972,0.940513571093771,completed,,"Qi recalculated from inferred p=0.00222: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dx0p000_dym0p909__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.0,-0.909,12.0,2.0,160,12,1.2,8.5,4.70544472234,6.05296552521,-1.34752080287,246.6853389858112,6.243624574357987,5.843999870541234,1.0683820521337113,52.15058,76.99397527250129,5.087895360614828,True,0.7950974047701949,1.5901948095403897,36.847264423233135,0.8126325471861432,completed,,"Qi recalculated from inferred p=0.00224: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dx0p000_dy0p000__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.0,0.0,12.0,2.0,160,12,1.2,8.5,4.73427745419,6.0988951142,-1.3646176600100004,242.41626861962843,5.960086310180664,5.922689635063685,1.006314137228394,52.16447,76.99665472297468,5.028312409929292,True,0.8322684458397668,1.6645368916795336,36.794847283002156,0.8515293216817619,completed,,"Qi recalculated from inferred p=0.00225: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.23e+03"
chip_simple_dx0p000_dy0p909__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.0,0.909,12.0,2.0,160,12,1.2,8.5,4.68215096405,6.11863032652,-1.43647936247,248.75377030497208,5.590753493589401,5.855858620656638,0.954728222752497,52.16537,76.99616585391476,4.902598216732604,True,0.8847459252821754,1.7694918505643509,37.14186033775049,0.9063354909436453,completed,,"Qi recalculated from inferred p=0.00221: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.26e+03"
chip_simple_dx0p000_dy1p818__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.0,1.818,12.0,2.0,160,12,1.2,8.5,4.73893431681,6.15716579206,-1.4182314752499998,238.66412246897238,5.3951585888099665,5.982980691110814,0.9017509611598443,52.1516,76.99379704031962,4.921335271923377,True,0.9158232805214531,1.8316465610429062,36.58224251295955,0.9393393020115571,completed,,"Qi recalculated from inferred p=0.00224: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dx0p000_dy2p727__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.0,2.727,12.0,2.0,160,12,1.2,8.5,4.73163640607,6.01912983001,-1.28749342394,233.4506181073812,6.151782347061157,5.795791516246615,1.0614222975096046,52.12686,76.99186141321756,5.145657605067617,True,0.8166264022148457,1.6332528044296915,36.65866284748788,0.8352324510595482,completed,,"Qi recalculated from inferred p=0.00224: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dx0p000_dy3p636__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.0,3.636,12.0,2.0,160,12,1.2,8.5,4.70597831203,5.97410979195,-1.26813147992,230.9917126460824,6.13302826451683,5.688203723513988,1.0782012323440562,52.02314,76.97547430932651,5.193587648757231,True,0.8244569965503459,1.6489139931006918,36.9027461573806,0.8432973948888234,completed,,"Qi recalculated from inferred p=0.00222: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dx0p000_dy4p545__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.0,4.545,12.0,2.0,160,12,1.2,8.5,4.75286142116,6.08882350457,-1.3359620834099992,235.49238786023307,5.892952473888397,5.8850993721358345,1.0013344042735701,52.14122,76.9938752336764,5.025195393378655,True,0.8500472586195837,1.7000945172391675,36.41605353842594,0.8703638591454329,completed,,"Qi recalculated from inferred p=0.00224: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dx0p000_dy5p455__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.0,5.455,12.0,2.0,160,12,1.2,8.5,4.71422601792,6.04446957881,-1.3302435608900005,239.06036298769277,6.030727920024871,5.790300833858292,1.0415223825264315,52.02299,76.9754523654616,5.087175020442344,True,0.8318461742295892,1.6636923484591783,36.8238678277144,0.8510717699530628,completed,,"Qi recalculated from inferred p=0.00222: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dx0p000_dy6p364__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.0,6.364,12.0,2.0,160,12,1.2,8.5,4.68684275544,6.22626285193,-1.5394200964899998,271.87390077175473,5.869558168603897,6.055488773398548,0.9692955248118971,52.1976,77.00263304851883,4.7855632807780255,True,0.823837453904852,1.647674907809704,36.89021076338249,0.8426557627110239,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dx0p000_dy7p273__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.0,7.273,12.0,2.0,160,12,1.2,8.5,4.60121050011,6.17360640727,-1.5723959071600007,293.21580878460975,6.32578533212471,5.983718913317313,1.0571661910866328,52.023,76.9754933689226,4.903960629942477,True,0.7496757691783196,1.4993515383566391,37.69391280092855,0.764888257080292,completed,,"Qi recalculated from inferred p=0.00224: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dx0p000_dy8p182__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.0,8.182,12.0,2.0,160,12,1.2,8.5,4.66459917098,6.11256654579,-1.4479673748100002,250.43252332330852,5.540656121810913,5.83856908361424,0.9489750043997236,51.60326,76.91380713569558,5.031998342733738,True,0.8894715043419678,1.7789430086839355,37.17416513915558,0.9112757274945447,completed,,"Qi recalculated from inferred p=0.00221: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dx0p000_dy9p091__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.0,9.091,12.0,2.0,160,12,1.2,8.5,4.69248631541,6.18716502488,-1.4946787094699996,249.32244368071778,5.242757017772674,5.952568618706093,0.8807554105797591,51.61476,76.91494117653455,4.927360682547332,True,0.9366682042657488,1.8733364085314976,37.10852295093295,0.960923176288251,completed,,"Qi recalculated from inferred p=0.00222: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dx0p000_dy10p000__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.0,10.0,12.0,2.0,160,12,1.2,8.5,4.67741845193,6.13257768703,-1.4551592351,253.24029852696432,5.642575284074783,5.911901291243499,0.9544434194854315,52.02381,76.9754090509265,4.950775375531139,True,0.8680744716335725,1.736148943267145,37.068350005586204,0.8888907023717928,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dx0p909_dym10p000__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.909,-10.0,12.0,2.0,160,12,1.2,8.5,4.75971213917,6.07465492096,-1.3149427817899992,219.69317393009035,5.310514949054718,5.782856387995313,0.9183203926832537,51.59832,76.88065060978013,5.088163618029453,True,0.9600892630653302,1.9201785261306603,36.59306159144139,0.9859577588101907,completed,,"Qi recalculated from inferred p=0.00221: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.26e+03"
chip_simple_dx0p909_dym9p091__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.909,-9.091,12.0,2.0,160,12,1.2,8.5,4.73292662921,6.13968220021,-1.4067555710000006,242.34971323214788,5.629279759424209,5.904117804172508,0.9534497694890052,52.0815,76.95343212656809,4.909221089669327,True,0.8863175357446145,1.772635071489229,36.66262478170465,0.9082750499387915,completed,,"Qi recalculated from inferred p=0.00222: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dx0p909_dym8p182__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.909,-8.182,12.0,2.0,160,12,1.2,8.5,4.70055739372,6.00934439173,-1.3087869980100004,234.71121084002598,5.9578544504756925,5.695445771960415,1.0460734223486348,52.07363,76.951643498609,5.081218415663878,True,0.8488470518095139,1.6976941036190278,36.806296267369866,0.8688857734954195,completed,,"Qi recalculated from inferred p=0.0022: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.26e+03"
chip_simple_dx0p909_dym7p273__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.909,-7.273,12.0,2.0,160,12,1.2,8.5,4.7614879753,6.08901350731,-1.3275255320100001,229.97006361165674,5.709311675077438,5.849530220387646,0.976029092931002,51.93012,76.9313544623085,5.037003013985953,True,0.884661604530793,1.769323209061586,36.468463087044746,0.906655492814921,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dx0p909_dym6p364__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.909,-6.364,12.0,2.0,160,12,1.2,8.5,4.73510361269,6.23672959736,-1.5016259846700004,241.13087940354077,4.948697823696136,6.055025464850598,0.8172876980325369,51.94574,76.93326821999207,4.811994872247837,True,0.991736435149092,1.983472870298184,36.613655261051555,1.0193469959840982,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dx0p909_dym5p455__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.909,-5.455,12.0,2.0,160,12,1.2,8.5,,,,,,,,51.92975,76.93129199261993,,False,,,,,completed,"(-2147352567, '发生意外。', (0, None, None, None, 0, -2147024349), None)",
chip_simple_dx0p909_dym4p545__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.909,-4.545,12.0,2.0,160,12,1.2,8.5,4.70922868384,6.20956317751,-1.5003344936699996,259.6697894944625,5.6783903820877075,6.020366326771191,0.943196821236144,51.94578,76.93325511707037,4.854894750190203,True,0.8618838722413503,1.7237677444827006,36.83789800668271,0.8825321799291825,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dx0p909_dym3p636__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.909,-3.636,12.0,2.0,160,12,1.2,8.5,4.74299007193,5.97185553704,-1.2288654651099993,212.43614000136665,5.585872956563949,5.67605929438614,0.9841111001233921,51.97206,76.93947717682174,5.199534050888057,True,0.9148316153777238,1.8296632307554477,36.63098105555186,0.9382640653369918,completed,,"Qi recalculated from inferred p=0.00221: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dx0p909_dym2p727__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.909,-2.727,12.0,2.0,160,12,1.2,8.5,4.73288476866,6.15144010433,-1.4185553356699998,248.00660401016037,5.802761653125763,5.946582947290083,0.975814464300063,51.97364,76.93757584643673,4.942246760136227,True,0.8551932554571653,1.7103865109143306,36.6482388431726,0.8756261493942611,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dx0p909_dym1p818__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.909,-1.818,12.0,2.0,160,12,1.2,8.5,4.74382125763,6.0716485122,-1.3278272545700007,226.4433546572846,5.4996873526535035,5.834878033029041,0.9425539525456832,52.10261,76.9577672971607,5.033548741800968,True,0.9144800420452501,1.8289600840905003,36.636019616714826,0.9378909520243958,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dx0p909_dym0p909__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.909,-0.909,12.0,2.0,160,12,1.2,8.5,4.73041475635,6.13915705239,-1.4087422960399998,240.65162948709263,5.531350560152053,5.907224899753467,0.936370403026792,51.94532,76.93336861351047,4.944896403256301,True,0.900635518203355,1.80127103640671,36.75954050408106,0.9232559617715251,completed,,"Qi recalculated from inferred p=0.00222: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dx0p909_dy0p000__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.909,0.0,12.0,2.0,160,12,1.2,8.5,4.74139838894,6.04523834088,-1.3038399519399997,226.36996000978667,5.675883268123626,5.713551955173814,0.9934071331904004,51.93036,76.93129177504892,5.0256388483847685,True,0.9013935931216466,1.8027871862432931,36.66472599331479,0.9241126843022089,completed,,"Qi recalculated from inferred p=0.00219: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.27e+03"
chip_simple_dx0p909_dy0p909__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.909,0.909,12.0,2.0,160,12,1.2,8.5,4.74629473326,6.04239971887,-1.2961049856099995,229.19790488610408,5.894084815874099,5.810269347557483,1.0144254015266694,51.97203,76.93932599203242,5.1264433000231255,True,0.8555014902149869,1.7110029804299738,36.63420768763076,0.8759573109403581,completed,,"Qi recalculated from inferred p=0.00224: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dx0p909_dy1p818__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.909,1.818,12.0,2.0,160,12,1.2,8.5,4.72805541503,5.96254016051,-1.2344847454799996,229.17457992820783,6.395456623533248,5.710812142211281,1.119885659740309,52.07392,76.95182396919576,5.242280036739346,True,0.7912132964330308,1.5824265928660617,36.69265724335804,0.8086504357686493,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dx0p909_dy2p727__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.909,2.727,12.0,2.0,160,12,1.2,8.5,4.68950459777,6.08766133854,-1.3981567407700002,253.08284499290463,6.096332340703964,5.866286461039824,1.0392149072828203,51.61773,76.8838306418753,5.131883270538228,True,0.8098699648068967,1.6197399296137933,36.9380581258316,0.8280244694549846,completed,,"Qi recalculated from inferred p=0.00224: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dx0p909_dy3p636__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.909,3.636,12.0,2.0,160,12,1.2,8.5,4.6631226493,6.11903436188,-1.4559117125799999,259.81911482762723,5.896621238670349,5.882535903816615,1.0023944324495486,51.60583,76.88247539072002,5.057567246860226,True,0.8306561141791496,1.6613122283582993,37.37072707059761,0.8495392077792185,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dx0p909_dy4p545__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.909,4.545,12.0,2.0,160,12,1.2,8.5,4.76476123819,6.01779585812,-1.2530346199300002,211.87633532782382,5.4063290720748896,5.7317404606293385,0.9432264264598751,51.94556,76.93334600687669,5.12431001728187,True,0.9459260015516807,1.8918520031033614,36.39230638628696,0.971169086760936,completed,,"Qi recalculated from inferred p=0.00221: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dx0p909_dy5p455__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.909,5.455,12.0,2.0,160,12,1.2,8.5,4.77269178592,6.08439131778,-1.3116995318599995,231.95400380146305,5.962392529870987,5.854343262996758,1.0184562575203218,51.93033,76.93144973817327,5.055701686223948,True,0.8490965706610853,1.6981931413221707,36.40315889472714,0.8693745625185841,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dx0p909_dy6p364__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.909,6.364,12.0,2.0,160,12,1.2,8.5,4.70997564431,5.99512074395,-1.2851450996400002,225.95671781879915,5.736094124229431,5.714840812333396,1.0037189683131975,51.62633,76.88526524476818,5.252413563721474,True,0.8793200153333638,1.7586400306667276,36.73235142088804,0.9008859376292977,completed,,"Qi recalculated from inferred p=0.00222: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dx0p909_dy7p273__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.909,7.273,12.0,2.0,160,12,1.2,8.5,4.787298265,6.12194872056,-1.3346504555599994,225.67524483352042,5.503688935358047,5.946141167085224,0.9255900222859887,51.9449,76.93341298407103,5.034762630823508,True,0.9126108346537695,1.825221669307539,36.27271109625215,0.9361644594841816,completed,,"Qi recalculated from inferred p=0.00225: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.23e+03"
chip_simple_dx0p909_dy8p182__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.909,8.182,12.0,2.0,160,12,1.2,8.5,4.68790432134,6.07605330218,-1.3881489808400005,252.6847248926069,6.1550839484939575,5.829326184395551,1.055882576097804,52.03021,76.94690082897964,5.0314584857935385,True,0.8060345858487594,1.6120691716975188,37.01255546642744,0.8239786395104544,completed,,"Qi recalculated from inferred p=0.00222: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dx0p909_dy9p091__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.909,9.091,12.0,2.0,160,12,1.2,8.5,4.64262010646,6.01719400783,-1.3745739013699998,272.16782032574594,7.119226298389434,5.7859474059590505,1.230433980622986,51.93038,76.93142177785373,5.187700802305518,True,0.6886669755404946,1.3773339510809892,37.27380974880962,0.7016302214717531,completed,,"Qi recalculated from inferred p=0.00224: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dx0p909_dy10p000__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,0.909,10.0,12.0,2.0,160,12,1.2,8.5,4.6871433385,6.02047336532,-1.3333300268199997,243.26442283681763,6.148103960992813,5.760159287002021,1.0673496434145842,51.94401,76.93354101068384,5.1468341641936055,True,0.811824516628152,1.623649033256304,36.975097808558004,0.830049057323853,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dx1p818_dym10p000__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,1.818,-10.0,12.0,2.0,160,12,1.2,8.5,4.71825339915,6.0249810499,-1.30672765075,227.73903094203945,5.668253818870544,5.741519544932768,0.9872393143506956,51.70797,76.9399221308144,5.169140819330988,True,0.8904528804515075,1.780905760903015,36.66492687833963,0.9126169053467776,completed,,"Qi recalculated from inferred p=0.00222: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dx1p818_dym9p091__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,1.818,-9.091,12.0,2.0,160,12,1.2,8.5,4.73395858035,5.98672827489,-1.2527696945399995,224.6710358694394,5.994751743192673,5.7112226948008775,1.0496441941670216,51.70918,76.93984467340883,5.254678926511544,True,0.846449141326932,1.692898282653864,36.68361313186857,0.8664416873063573,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dx1p818_dym8p182__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,1.818,-8.182,12.0,2.0,160,12,1.2,8.5,4.76522191074,6.12811728518,-1.3628953744399999,225.89936832591556,5.259760892496109,5.912892771819234,0.8895410580695895,51.8505,76.96024537253159,5.004720102092881,True,0.9540855534450632,1.9081711068901264,36.42302034039028,0.9797496803425987,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dx1p818_dym7p273__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,1.818,-7.273,12.0,2.0,160,12,1.2,8.5,4.74666112839,6.08358454415,-1.3369234157599994,231.18033563148677,5.664541106372833,5.849984420391888,0.96830020377958,51.85098,76.96029840641556,5.072143074351805,True,0.8877801457510314,1.7755602915020627,36.576166626324444,0.9098644612641115,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dx1p818_dym6p364__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,1.818,-6.364,12.0,2.0,160,12,1.2,8.5,4.69578457731,6.12169403881,-1.4259094614999999,248.8868694113445,5.701926778303146,5.9202374263109245,0.9631246802640794,51.86444,76.96303335015838,5.0278820665357635,True,0.8617423468951066,1.7234846937902133,36.82580405203867,0.8823907341245747,completed,,"Qi recalculated from inferred p=0.00224: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dx1p818_dym5p455__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,1.818,-5.455,12.0,2.0,160,12,1.2,8.5,4.75276332089,6.12142191828,-1.3686585973900005,235.8553039603668,5.658263751716613,5.927860977969706,0.9545203190062952,51.8733,76.96564011561486,5.034387306924956,True,0.8822246952588901,1.7644493905177803,36.44646187589544,0.9041096132165402,completed,,"Qi recalculated from inferred p=0.00224: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dx1p818_dym4p545__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,1.818,-4.545,12.0,2.0,160,12,1.2,8.5,4.67611044409,6.03156277056,-1.35545232647,257.2605786746093,6.628282534339904,5.725714977797822,1.157634035232613,51.39309,76.89411540134701,5.207412084085527,True,0.7559150580846073,1.5118301161692147,37.10308461433234,0.7716358853736427,completed,,"Qi recalculated from inferred p=0.00221: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.26e+03"
chip_simple_dx1p818_dym3p636__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,1.818,-3.636,12.0,2.0,160,12,1.2,8.5,4.7002658343,6.11919403433,-1.4189282000300008,243.63104132495798,5.529006472345352,5.866922254374302,0.9424032282382805,51.75208,76.94778677567602,5.006920843467606,True,0.8978527087413058,1.7957054174826117,37.02877071860154,0.920164333549015,completed,,"Qi recalculated from inferred p=0.00222: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dx1p818_dym2p727__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,1.818,-2.727,12.0,2.0,160,12,1.2,8.5,4.71634435567,6.07993823183,-1.3635938761599995,245.7478362240464,6.091754240879059,5.8738401283262975,1.0370990881249698,51.72304,76.93995756460892,5.138134548079322,True,0.8157276064160679,1.6314552128321358,36.76849588529787,0.834235542236413,completed,,"Qi recalculated from inferred p=0.00225: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dx1p818_dym1p818__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,1.818,-1.818,12.0,2.0,160,12,1.2,8.5,4.72149319155,6.00383369896,-1.2823405074100007,229.60827341109518,5.970341072605133,5.650635763318174,1.0565786440107088,51.87339,76.96577165615682,5.096800136750986,True,0.8580140696423912,1.7160281392847825,36.749254260475034,0.878525708131059,completed,,"Qi recalculated from inferred p=0.00219: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.27e+03"
